Evasao,Meses_Contrato,Faturamento_Mensal,Faturamento_Total,Gasto_Diario
0,23,113.38855707365008,2294.458690943614,3.779618569121669
1,44,27.07999853441971,4288.467014597216,0.9026666178139903
1,52,71.0141959958512,6595.2184813731155,2.3671398665283734
0,40,25.829637697250686,1702.1873398525147,0.8609879232416895
1,6,39.87421026136364,866.3071582263296,1.3291403420454548
0,3,33.67380458035591,8550.923387963543,1.1224601526785305
0,49,108.3929102650607,178.52401575738597,3.6130970088353567
0,37,105.82785756290718,6847.08316395504,3.5275952520969063
0,38,84.91986378819215,2880.835644062525,2.8306621262730713
1,9,90.07067221705309,8129.453496431691,3.002355740568436
0,2,65.79374740534033,3685.218883987202,2.1931249135113444
0,7,28.367507133275026,2428.430535093743,0.9455835711091676
0,39,116.41417949610042,2454.669413670162,3.880472649870014
1,17,85.79195865450143,7698.33538481872,2.8597319551500475
0,19,30.699568401043443,8302.757454722994,1.023318946701448
0,24,25.712719411325878,6737.774290292248,0.8570906470441959
1,29,32.42983915591133,688.0610774516999,1.0809946385303777
0,5,93.84581100538239,88.83540588838346,3.128193700179413
0,8,25.89794450738323,7550.259590405328,0.8632648169127743
0,42,31.897334416223266,7095.081737052762,1.0632444805407755
0,16,117.7426088584459,4544.848980696863,3.9247536286148637
0,39,101.03359156282134,1351.695886380841,3.367786385427378
0,27,97.42533616544569,2374.1153809214775,3.247511205514856
0,33,70.0716164647431,6068.5969113534065,2.33572054882477
0,34,25.397146814102655,3884.676999769981,0.8465715604700885
0,25,60.02317788741996,4147.490268301271,2.000772596247332
1,55,49.771397813495014,3731.781670706139,1.659046593783167
0,23,39.54238445760979,4482.123677873237,1.3180794819203263
1,57,44.8393313922058,4963.002559788962,1.4946443797401934
1,52,41.47221775863464,4340.258837680797,1.3824072586211547
0,21,96.53800384159959,6754.4327691505805,3.217933461386653
0,4,76.98845480811492,8434.369505990175,2.566281826937164
1,68,92.76871315879863,1487.2858903985693,3.092290438626621
0,56,22.974736352058123,1461.9804161579061,0.7658245450686041
1,13,38.975742416154766,363.78702922603986,1.2991914138718255
0,19,25.81350347243913,4757.6743160410915,0.860450115747971
0,41,37.73588179678835,7233.411950086901,1.2578627265596116
0,35,106.351874954559,1648.907902643517,3.5450624984853
0,71,92.41329500345773,8544.981546650577,3.0804431667819245
0,38,40.18462410856672,4392.779012511551,1.3394874702855575
0,33,41.58093624353792,2077.072550655993,1.3860312081179307
1,65,104.45885303303426,4264.703250614929,3.4819617677678085
0,64,18.155944732843185,3391.4677362832836,0.6051981577614395
0,20,20.096420695142285,3274.3726465231675,0.6698806898380761
0,33,113.36281084276634,309.7991831855564,3.7787603614255447
0,53,99.93893145642642,7818.290775589356,3.331297715214214
1,53,22.273124474732533,5596.56131214191,0.7424374824910844
0,22,58.5489218418215,8567.928591561444,1.9516307280607168
0,44,67.5991595278825,1741.272330804329,2.2533053175960833
0,72,60.67533914323739,7458.209153781809,2.0225113047745795
1,43,118.85516357708985,166.17828694618188,3.9618387859029953
0,68,45.2654949162213,1782.4102016427532,1.50884983054071
0,32,22.71047349028509,7904.340244787094,0.757015783009503
0,55,51.62537634944964,8611.961373541451,1.720845878314988
1,47,42.285062451040474,8393.34034383144,1.409502081701349
0,46,46.82949839981629,4088.653620841541,1.5609832799938763
0,58,30.24505435500444,1604.5409260737017,1.0081684785001481
0,12,40.37477162093059,4340.286182797735,1.3458257206976862
0,28,62.297354217868474,3596.67551566398,2.076578473928949
0,23,57.97058363276674,4835.62536848661,1.9323527877588913
0,19,85.05117585568344,7342.375078315648,2.835039195189448
1,63,103.15490791129741,2231.641445469243,3.4384969303765804
0,25,94.51903151000977,605.7848944475386,3.150634383666992
0,25,114.81353817655032,3323.6754501229198,3.8271179392183443
0,35,24.385730495392863,7295.550882682545,0.8128576831797621
1,71,36.96560840483626,6380.509155233223,1.2321869468278754
0,45,74.60105803782093,5632.9489781058255,2.486701934594031
0,72,32.31967080930808,7033.082250586103,1.0773223603102693
0,14,39.361903404161595,3124.072694358275,1.3120634468053864
0,56,77.68454601085828,5757.794140978246,2.5894848670286095
1,41,110.46122180658617,1688.5851454537412,3.6820407268862057
0,27,91.5406512261209,2972.873270164326,3.0513550408706966
0,71,116.00605642814324,7088.044696221823,3.8668685476047746
0,11,98.38813359705728,8055.60584996496,3.2796044532352426
0,45,119.80998327758694,8119.497040038092,3.993666109252898
1,25,52.41938447791365,7356.148339406859,1.7473128159304552
0,27,115.3240237251371,8609.33149173891,3.8441341241712363
0,34,116.79352229738949,4881.436355980264,3.893117409912983
0,14,89.94910092757615,5591.576208046305,2.9983033642525383
1,28,97.7621447757394,1208.932996592197,3.258738159191313
1,67,81.83368541406796,6126.83310285122,2.727789513802265
0,53,72.84435597337426,3212.3398520769792,2.4281451991124756
0,57,50.13757115469336,6776.871427082317,1.671252371823112
0,72,40.07963487699117,2620.706915361754,1.3359878292330392
1,23,119.35316376365017,4129.330599650446,3.9784387921216724
1,33,33.12934280982158,7799.799541518161,1.1043114269940526
0,8,40.47927912694188,7508.860119058407,1.3493093042313962
0,45,28.602756797042716,3352.844420182985,0.9534252265680905
0,53,44.88537427631957,8541.143825152922,1.4961791425439857
0,43,76.67524256917247,1738.2811356416298,2.5558414189724155
0,34,112.12953718261453,8528.69055339494,3.7376512394204844
0,21,66.07216054218576,1045.736046638284,2.202405351406192
0,68,103.57253319632237,2161.7398802033076,3.4524177732107457
0,31,69.85187441469105,7222.6915978136885,2.328395813823035
0,59,33.99633130009605,5523.423692899994,1.133211043336535
0,32,31.728264262058747,6931.538458402622,1.0576088087352915
1,41,46.90571833804092,2967.2040351094283,1.563523944601364
0,67,35.22420217709998,4010.9178355652753,1.1741400725699995
1,38,68.29385377803024,6361.05921549446,2.276461792601008
1,43,86.93455451266016,5117.592589420068,2.8978184837553385
0,35,29.502486142394307,1023.8275890633972,0.983416204746477
0,44,75.7168603626177,7641.744183328309,2.52389534542059
0,45,64.5015768611059,1563.169372921329,2.1500525620368633
1,71,41.90589565264047,8231.230018907134,1.396863188421349
0,25,66.95713645222781,4111.6025359915075,2.2319045484075937
1,36,30.34013522340477,299.5162088326616,1.011337840780159
0,49,73.98352440631905,5287.217081434943,2.466117480210635
0,64,92.86404905847505,814.378382344343,3.095468301949168
0,46,85.79706606735378,7446.517860230468,2.859902202245126
1,15,86.7008278287185,895.3853131913796,2.8900275942906166
1,43,83.36955588991876,8013.734804640142,2.778985196330625
1,46,54.265858666819625,5477.629941801483,1.8088619555606542
1,41,99.35110416068801,6320.309160850831,3.3117034720229337
1,13,107.10174534995764,4359.0094526440425,3.570058178331921
0,20,51.37598916744646,3431.4461715148977,1.7125329722482154
0,52,46.36083912513125,944.3648618625067,1.5453613041710417
1,21,91.90017139887117,1136.0270100042771,3.063339046629039
0,54,25.067100254301337,7009.964696862511,0.8355700084767113
0,59,76.61352210870547,2887.8977829948053,2.5537840702901824
0,12,104.8157855417154,3531.746841130553,3.49385951805718
1,45,97.24965459928625,2982.480007274864,3.2416551533095417
0,35,109.07298600284581,4084.511061873927,3.6357662000948605
0,19,75.71668457340405,1799.0283314341832,2.5238894857801353
1,52,24.684370145521047,6486.861756711231,0.8228123381840349
0,18,37.12394001016931,6764.6021079813345,1.2374646670056437
1,15,56.940153614029626,2582.1330044094907,1.8980051204676542
0,35,26.255897113058065,1143.258756707982,0.8751965704352689
0,21,70.80583118626924,4780.020631482995,2.3601943728756414
0,48,105.05384513940845,3533.3825850599524,3.501794837980282
1,13,116.68889145809594,6496.084674158927,3.8896297152698645
1,25,70.77339125308794,6074.396001404741,2.359113041769598
0,46,85.33641781428098,568.6715121160847,2.8445472604760327
0,58,59.76660927174198,4994.426679538122,1.992220309058066
0,40,35.61056309512681,1049.2510887181654,1.1870187698375603
1,31,66.94199264620613,6799.489543972102,2.2313997548735376
0,9,113.07129528553132,8341.81159880094,3.7690431761843772
0,22,21.646372274614997,3551.3255494263926,0.7215457424871665
0,8,52.168603964054064,2618.5980219748176,1.7389534654684689
0,27,72.92569936908497,7032.628370878025,2.4308566456361658
0,29,86.3174421568889,7877.812542330768,2.8772480718962967
0,48,53.05920518109347,3752.512582677599,1.7686401727031156
0,12,33.32907260231013,8175.657883468131,1.110969086743671
0,39,41.29847119854438,1699.6507904292525,1.376615706618146
1,56,102.45705276211261,4577.591981549627,3.41523509207042
0,71,49.87443307551236,7838.162984244032,1.6624811025170785
1,18,71.37660878523289,7865.796588623552,2.3792202928410964
1,65,72.35374269339223,7277.112876086216,2.4117914231130744
0,24,56.232997476995536,7139.130424532954,1.8744332492331846
0,72,59.906410609976945,3455.055864544427,1.9968803536658981
0,48,52.76414752449827,7014.542650475679,1.7588049174832756
0,37,56.84085343332821,2242.675859763821,1.8946951144442739
0,25,105.39743416551879,2260.3399560293637,3.513247805517293
0,21,96.12632835262245,8665.6063419705,3.204210945087415
1,7,101.80562805015435,2392.9261734269867,3.393520935005145
0,56,55.76975045001078,7641.855287438461,1.858991681667026
0,65,67.39039534110911,2703.668612556776,2.246346511370304
1,35,22.12392946780914,2364.096109553794,0.737464315593638
1,58,63.74600889459543,7141.800387331186,2.1248669631531807
0,59,80.04459878963854,5487.897414484379,2.6681532929879515
0,37,100.19735525918172,734.2902245622845,3.339911841972724
0,28,20.826057628513176,2729.9768876688836,0.6942019209504392
0,45,116.09063375237949,8529.250963409122,3.869687791745983
1,18,71.8067822718418,6235.208946573014,2.3935594090613934
0,66,85.37195996222087,1966.6344356570141,2.8457319987406957
0,22,62.34512544154861,177.89803384419315,2.0781708480516206
0,21,31.13671345595663,1079.3067813053724,1.0378904485318876
0,18,33.62379218708583,1282.8082335461058,1.120793072902861
0,9,59.01933649705831,2278.4256333470166,1.9673112165686104
0,60,77.94254984374886,8502.804596107206,2.5980849947916287
0,30,38.3519628251327,5472.0986426885665,1.2783987608377567
0,35,34.19171545673072,276.85220483801686,1.1397238485576906
1,2,27.269099467650882,5561.062008184729,0.9089699822550295
0,2,86.64827072158423,3501.606554428318,2.888275690719474
1,56,29.933001660107443,138.44237745765065,0.9977667220035814
0,8,92.6975872939512,2860.9584943230275,3.0899195764650402
0,50,34.66895270562479,2593.72536244039,1.1556317568541596
0,47,21.692907774675643,4860.653360221652,0.7230969258225214
0,6,104.1408560630055,988.4855689461904,3.47136186876685
0,41,81.82917633024263,2617.226589061944,2.727639211008088
0,25,104.69295741497992,137.20520668755663,3.4897652471659972
1,6,45.34736636343559,5198.394275907445,1.5115788787811864
0,9,69.04003566146667,8213.03805167366,2.301334522048889
0,21,107.70368105146314,6273.27717517053,3.590122701715438
0,17,88.10484951836068,7838.895519819338,2.9368283172786893
1,54,104.21908348621803,5767.811450680742,3.473969449540601
0,21,115.8052425555336,8643.242046524345,3.86017475185112
0,16,113.64051040268458,210.0370491755183,3.7880170134228193
0,59,97.44782143113972,7448.720325936482,3.248260714371324
0,48,69.9060059027667,3174.720651395157,2.3302001967588897
0,71,93.06260453419834,4915.164452046983,3.102086817806611
0,40,37.94147155031233,3943.3478342503686,1.2647157183437443
0,55,32.62907872961115,3139.752165771971,1.0876359576537051
0,34,52.61980204687712,5017.187470758423,1.7539934015625707
1,37,103.66659168225083,5070.100674260224,3.4555530560750274
1,28,106.04192308644961,7291.016434295606,3.5347307695483203
0,3,116.7159956711806,2947.3522715530185,3.890533189039353
0,69,59.0167543523328,3169.7189908478445,1.96722514507776
0,35,114.05940598893224,3610.641767647939,3.8019801996310747
0,18,91.18292137605661,2265.7401759091176,3.0394307125352205
0,56,52.58270103903084,1787.5054454989133,1.752756701301028
1,38,60.32203929573895,7647.645782617288,2.0107346431912982
0,22,74.84856404936502,6547.068092229054,2.494952134978834
1,38,24.92446132498681,117.85606214118405,0.8308153774995604
0,48,97.03200975221652,3418.557122750002,3.234400325073884
0,20,53.49023999247411,3914.7007771434314,1.783007999749137
1,18,90.99836752027217,8307.34560367586,3.0332789173424057
1,14,35.79020654946929,7686.484511370027,1.1930068849823097
0,58,58.37410184363634,1157.36223900497,1.945803394787878
0,66,24.999555381109133,1092.1715247989341,0.8333185127036378
0,3,54.81979979562193,4489.145642243301,1.8273266598540645
1,56,115.62868289878917,8011.688882471341,3.8542894299596386
0,65,83.45199487394609,3741.259165761576,2.7817331624648696
0,56,85.15604367873209,2632.9356540340023,2.8385347892910695
0,4,73.83625932377606,6647.386026943784,2.4612086441258687
1,50,86.16623383534011,4492.824536754538,2.872207794511337
1,53,45.45952327743625,8351.36055888952,1.5153174425812082
1,1,52.79095906657109,5819.346772716344,1.7596986355523696
0,65,97.11858319084853,4899.969990553866,3.2372861063616174
0,72,108.1966406911999,7406.43459453311,3.6065546897066634
0,46,27.85109629712878,4255.500127138755,0.9283698765709594
0,71,67.19032341995299,1120.3417200084473,2.239677447331766
1,15,100.76490552900691,7294.383148846545,3.3588301843002304
0,68,27.410081509834793,8159.185256719021,0.9136693836611598
1,17,63.115177763954996,1730.3754112961794,2.1038392587984998
0,68,48.318839057605786,5627.993802606168,1.6106279685868594
0,21,68.2696517949448,7743.4265083041955,2.2756550598314935
0,58,99.79529803938068,7911.807320183156,3.326509934646023
0,15,71.17233927456721,2012.786792254926,2.3724113091522403
0,49,36.4740147325076,5427.328326697737,1.2158004910835867
0,19,27.07382895052091,2356.8727059413777,0.9024609650173636
0,60,24.15955669684582,2386.83824817979,0.8053185565615273
0,52,111.47355287552114,49.8927957845674,3.7157850958507046
1,14,64.90102515126392,3342.355656380051,2.163367505042131
0,29,22.032890323307335,3583.910236759008,0.7344296774435778
0,54,46.206802084441904,677.8031591997009,1.5402267361480635
0,17,85.82299747402814,2105.4662435576715,2.8607665824676047
0,46,76.78434695351422,8164.668621808305,2.559478231783807
0,40,18.404708282186128,5922.409812920914,0.613490276072871
0,39,35.53499046266052,5870.92518167185,1.184499682088684
1,40,75.16132134850633,4108.355757255104,2.5053773782835447
0,19,98.79031545458295,3501.1133543846704,3.293010515152765
0,15,80.47163370306886,7314.259136355841,2.6823877901022954
0,15,33.354030655077885,5781.822534598423,1.1118010218359295
0,4,41.01369070174133,1885.798008592522,1.3671230233913778
0,23,118.61212608621959,1547.6239619672162,3.9537375362073197
1,53,73.47903974696372,3632.765101932135,2.4493013248987907
1,5,108.62930754962085,1450.5175470614554,3.620976918320695
0,47,107.89296681212727,2131.4913315893664,3.596432227070909
0,52,48.781490907385916,7578.963190925952,1.626049696912864
1,8,100.88041518458945,23.334469066275435,3.362680506152982
0,31,38.98545644735346,8447.195534257411,1.299515214911782
0,9,18.492938877874003,261.0991982309632,0.6164312959291335
0,10,75.21817037306474,184.604839859514,2.5072723457688246
0,64,73.75898662170567,5897.6263110188065,2.458632887390189
0,18,79.66830042122885,5026.943845892989,2.6556100140409615
0,67,50.22553946234116,3400.386539136714,1.6741846487447054
0,61,50.56668757554407,2734.2388087768195,1.6855562525181358
1,12,99.19565677053856,32.600778120564,3.3065218923512854
0,68,44.41033910218747,8115.936142180739,1.4803446367395823
0,51,91.12157705102693,6507.823726237063,3.037385901700898
0,50,108.97657403902373,3800.710804011304,3.6325524679674577
0,31,82.08194905194027,4410.916923852275,2.736064968398009
0,59,58.84790248383676,7868.7947660152295,1.9615967494612254
0,58,61.65974835536511,738.9812013689467,2.055324945178837
0,22,37.08967060983444,3060.4863245139372,1.236322353661148
0,15,97.70484246625233,8423.874470480987,3.256828082208411
0,27,88.414466277089,5731.037595469944,2.947148875902967
0,32,75.38998072996765,5011.602605188396,2.512999357665588
0,31,93.68775924692075,4737.288355637788,3.1229253082306916
0,48,22.625200594644312,4231.475886971978,0.7541733531548104
0,48,102.46855070479616,288.6183597951445,3.415618356826539
0,71,40.4906301479828,5216.65777952272,1.3496876715994266
0,64,75.99015322324482,3907.8412689425822,2.533005107441494
1,15,93.12082667629079,7324.762418813557,3.1040275558763595
1,9,118.94178327262799,751.1003042737818,3.9647261090875996
0,70,55.32116314142783,5303.4130265234835,1.8440387713809276
0,42,49.95869269917494,986.6488531080649,1.6652897566391647
0,45,94.85993027088851,3108.102470079072,3.1619976756962838
1,14,43.9141049278785,8397.776868084406,1.46380349759595
0,1,23.359856827943137,4656.573538364137,0.7786618942647713
0,13,37.8148811176954,5969.717535344501,1.2604960372565133
1,69,18.22281798234332,6151.375001435626,0.6074272660781106
1,67,109.88948666409216,7365.843629197801,3.662982888803072
0,65,40.99901199549075,8694.159488726651,1.366633733183025
0,53,26.921180244298103,7995.384637077643,0.8973726748099368
1,4,88.33026808329583,4219.986142971244,2.9443422694431947
0,46,45.03895111251434,7800.248672013595,1.5012983704171448
0,32,27.876118553625826,2640.8124941626047,0.9292039517875276
1,44,39.9564180160638,4635.273757279762,1.33188060053546
0,64,56.36129513344186,36.52959306217045,1.8787098377813953
0,16,80.29326009716146,2036.849944755584,2.6764420032387153
1,19,119.59787186449654,4314.2928342440155,3.9865957288165514
0,46,63.389861386659504,8257.548405278387,2.1129953795553167
0,15,91.57474263727573,6439.447205948675,3.0524914212425243
0,53,95.96399377479295,6737.988052264441,3.1987997924930984
1,71,21.14552497798911,1663.6386834168102,0.704850832599637
1,45,37.49810807180297,5814.841404409585,1.2499369357267656
0,29,110.49967331043538,5403.818588278973,3.6833224436811793
0,32,117.3462426942909,1465.4879542344474,3.9115414231430297
1,46,55.947254918910374,6565.79296567267,1.8649084972970125
0,40,24.354306534592684,4252.9964747291215,0.8118102178197562
0,46,105.4352554994319,5513.127126770734,3.51450851664773
1,12,80.63350195648474,889.7910128578463,2.687783398549491
0,64,52.500085747182744,5433.471178660541,1.750002858239425
0,67,78.65443082408385,5365.3103584782075,2.621814360802795
0,66,25.189538916853074,5190.371819787747,0.8396512972284358
1,43,118.38741911340469,4220.9083496677795,3.946247303780156
0,43,39.39639304683007,7467.800217997625,1.3132131015610022
0,21,82.86303227476078,2767.9017613021706,2.7621010758253592
1,66,24.702345652807107,3423.044928712759,0.8234115217602369
1,66,116.06622832742346,3075.4036715292127,3.868874277580782
0,72,89.37532046931172,6711.073381620285,2.9791773489770574
0,33,49.372599308479856,6079.500793259026,1.6457533102826618
0,56,106.0522742649197,1376.5171316534618,3.5350758088306566
0,33,92.2187941687729,3622.40403479358,3.0739598056257633
1,50,40.182098465614956,8295.09215453314,1.3394032821871653
0,38,81.1226990056896,6572.365322783151,2.70408996685632
0,5,93.41530041774536,3613.8156825288706,3.1138433472581784
0,43,113.41178354776902,7512.160794148591,3.780392784925634
0,16,96.34739593629499,6117.748264495088,3.2115798645431664
0,7,57.582993099992535,924.3755098885769,1.9194331033330845
0,47,76.25977751448355,288.81272619802644,2.541992583816118
1,27,19.790287245695882,7645.264766767075,0.659676241523196
0,63,110.08949445733313,1945.9980193974359,3.669649815244438
0,8,119.66673791092671,2789.2717426648032,3.9888912636975573
0,71,93.06948994139618,1907.6128679663775,3.102316331379873
0,57,34.21721456640279,232.83297879940105,1.140573818880093
0,41,59.62389553738997,6869.502676938162,1.9874631845796658
0,19,41.667707973728106,6664.615395814334,1.38892359912427
0,46,23.34965245637055,286.8326329509786,0.7783217485456849
1,53,97.19067622023819,7980.266674510312,3.239689207341273
0,2,40.31088034946659,2045.4732176943926,1.3436960116488865
1,14,53.43290430016188,4954.049581864378,1.781096810005396
0,54,62.51179197392449,104.01818704968214,2.0837263991308164
1,34,107.66129948810443,1985.623061559828,3.5887099829368143
0,17,93.21710529686521,519.5919963951127,3.1072368432288404
0,6,25.498162391398058,1475.9506951420076,0.8499387463799353
0,63,20.761586464974553,3191.0649192541896,0.6920528821658184
1,71,79.3750337952188,8066.485572466392,2.6458344598406267
0,52,75.49021434655356,4698.207899662635,2.516340478218452
0,64,22.25011525284505,6582.936627783684,0.7416705084281683
0,14,65.58683823290524,326.2091342050021,2.186227941096841
1,51,60.59847043996284,8384.780214568877,2.019949014665428
1,20,116.11612430171807,8256.770994611396,3.870537476723936
0,35,62.92324175902025,4828.834354725641,2.0974413919673416
0,67,25.18904546899798,2364.5526662472826,0.8396348489665992
0,10,85.06047518529044,1179.4225324583583,2.835349172843015
0,4,39.23243047210951,804.9143484707843,1.3077476824036505
0,53,46.54217795830173,7885.557908672453,1.551405931943391
1,2,103.52432223076471,2119.680684310582,3.4508107410254905
1,12,80.52211857921073,3453.776646584736,2.684070619307024
1,38,64.46475410142014,7687.219759100251,2.1488251367140045
0,64,55.58459616523332,1712.3555670084177,1.852819872174444
0,13,23.494125328096715,4483.951613533798,0.7831375109365571
1,71,84.16010745324829,4850.591402619248,2.8053369151082763
0,68,40.89413972942568,3326.574962453973,1.363137990980856
0,9,93.83626100011008,1093.2827844534604,3.1278753666703363
0,14,30.748137768428734,5118.351685431228,1.0249379256142912
1,40,111.03179347076943,236.79286322228006,3.701059782358981
0,3,56.460265673743756,5323.100628953651,1.8820088557914585
1,36,54.67876473988859,3206.9509435632835,1.8226254913296198
1,54,98.91068000057139,7118.314599649779,3.297022666685713
1,36,113.12937363487674,6107.847963709173,3.7709791211625583
0,10,107.28855279507542,8409.213417192164,3.5762850931691808
0,65,97.05560519797126,2374.1687544822366,3.2351868399323753
1,7,52.68596090451374,1964.6557051912648,1.7561986968171248
0,57,33.779589570753686,1483.4605776943454,1.125986319025123
0,1,29.103886559808608,7807.130624141834,0.9701295519936203
0,4,111.984426144354,6254.920998804726,3.7328142048118003
0,31,51.56847658831741,6915.870976213927,1.7189492196105802
1,9,48.75310197051082,1540.8971907749017,1.6251033990170274
1,46,94.89513739665597,1073.2329838338055,3.163171246555199
0,55,101.54091336143703,2784.4412102496854,3.3846971120479012
0,8,24.137818093518163,6848.235110492478,0.8045939364506054
1,66,82.91193008690226,6297.50653580871,2.763731002896742
1,10,53.96588512045454,5560.363338628332,1.7988628373484845
0,53,24.722320823431694,928.7309253456102,0.8240773607810564
1,42,62.58198202870593,6424.325219749562,2.086066067623531
0,3,40.71236450968412,4300.598024121048,1.3570788169894707
0,5,74.19511705372733,2502.9086258914995,2.4731705684575775
0,18,24.9084581646014,8207.549698391957,0.8302819388200466
0,46,83.97091380064724,2288.027137477129,2.7990304600215747
1,35,117.99262358775205,3232.111914731596,3.933087452925068
1,31,67.16943907652693,5517.049573852252,2.2389813025508976
1,19,63.12734655501507,3243.3692620364086,2.104244885167169
0,51,19.760840860144814,1807.01279360368,0.6586946953381605
0,62,106.79031191765404,6949.910677135938,3.5596770639218014
0,42,29.060321093233625,4125.244300841061,0.9686773697744542
0,57,34.77899192049786,2886.578664829719,1.159299730683262
0,70,73.6037123634305,8632.64814687632,2.4534570787810166
0,14,66.05815228267566,5320.364928866566,2.2019384094225223
0,37,73.74014145999962,67.29616796187611,2.458004715333321
0,45,19.90521594692771,7980.232651245236,0.6635071982309237
0,38,78.81754200818631,4299.273318300757,2.627251400272877
0,29,38.503236139619645,853.164263606851,1.2834412046539883
1,67,48.96583718891347,6034.578457808861,1.6321945729637823
0,52,20.822203031621,6325.760577496078,0.6940734343873667
0,63,117.79477592284462,1116.6804457608596,3.9264925307614873
0,30,43.43695115062763,4176.627979183668,1.4478983716875875
1,65,34.97956077517039,8548.090373376212,1.1659853591723464
0,49,31.829069658866125,3074.2496222877216,1.060968988628871
1,61,25.236863525615007,6545.109914024965,0.841228784187167
1,62,97.01116423768697,3957.68728435109,3.2337054745895655
1,5,45.96348897735302,2488.135670005122,1.5321162992451007
1,36,38.1757200042956,2794.952037435456,1.2725240001431866
0,37,98.23469601131038,6767.673499594668,3.274489867043679
0,13,23.461673422225708,3848.4301905195703,0.7820557807408569
0,49,115.91970727289912,2406.871729658278,3.8639902424299706
1,47,30.489006069904523,1646.3953157401888,1.0163002023301508
0,67,84.88071014749133,7428.56397379269,2.8293570049163774
1,5,47.482565325813724,543.5591430311234,1.582752177527124
0,41,44.672559243289996,5025.522264322034,1.4890853081096664
0,67,26.32160704848049,3859.4412974026127,0.8773869016160164
0,21,118.2464270818601,3356.358820463025,3.941547569395337
0,34,51.39068437940842,5542.373925306999,1.7130228126469473
1,19,76.69134536378014,5200.777768891308,2.5563781787926714
0,25,32.41998320048549,2920.1847203702573,1.0806661066828496
0,36,65.52031032341196,5862.156336359119,2.184010344113732
0,25,104.32205055902902,3740.2412785348392,3.4774016853009675
0,43,73.34852471813716,722.1070794312382,2.4449508239379054
1,50,29.585186694254293,6296.692791163392,0.9861728898084764
0,69,42.04106015131463,8265.80378058959,1.4013686717104876
1,42,52.735967191079794,3298.549438488508,1.7578655730359931
1,58,42.149829737941886,4770.494053788683,1.404994324598063
0,4,62.12129050263364,2057.1726476405793,2.0707096834211214
0,50,99.67020035446336,1336.1216310314023,3.3223400118154456
1,68,20.263197892010535,6928.745822620207,0.6754399297336845
1,56,82.03524877732333,4173.871709195679,2.7345082925774444
0,1,60.24616762342718,7433.147240048463,2.0082055874475726
0,56,71.93677371564455,1921.6243944591445,2.3978924571881515
1,23,65.18888348822446,7003.730828701767,2.1729627829408154
0,48,97.86283994740496,5470.7043543749905,3.2620946649134988
0,30,92.68748365310738,6514.535854634139,3.0895827884369127
0,24,27.944801800497515,1083.59184135303,0.9314933933499172
0,71,87.42114524614902,922.874483297134,2.914038174871634
0,62,72.41958383995416,7143.176486890806,2.413986127998472
0,59,114.35228498014042,2568.917026632702,3.8117428326713476
0,18,25.719634492676256,6103.6176378889395,0.8573211497558753
1,5,33.41441546431322,3467.8489275776546,1.1138138488104408
1,11,82.7362098721779,3596.1847003201415,2.7578736624059297
1,4,48.433976383717166,6183.502684265273,1.6144658794572389
0,57,66.86434806896514,6588.879386835296,2.2288116022988382
1,16,118.57813181658977,623.0984646441334,3.952604393886326
1,49,110.50134639190955,2720.0648274433906,3.683378213063652
0,50,114.64104103395645,46.852035717108514,3.8213680344652152
0,42,108.11777678668396,3485.037915617299,3.6039258928894653
0,35,33.098886119973855,4291.336353745,1.1032962039991285
1,40,41.57124576674912,1625.6312937144714,1.3857081922249708
0,45,74.01103796833242,2361.7852980193497,2.467034598944414
0,40,77.20397963604148,4761.284870217249,2.5734659878680493
0,50,80.17240172908171,4183.94362191735,2.6724133909693903
0,40,84.63037008253148,4349.197965009913,2.8210123360843826
1,14,48.76371548711515,3971.115124234924,1.6254571829038382
0,3,79.49820638685841,728.6254546928278,2.6499402128952805
1,29,91.40348992016237,344.47986577767244,3.0467829973387457
0,7,100.07649151271227,4219.510416811515,3.335883050423742
0,7,104.4531507222288,5653.724770448939,3.48177169074096
0,36,105.8906973971342,5285.936860782489,3.529689913237807
0,24,90.35332565091538,7676.248352570659,3.011777521697179
1,55,104.99222209977486,704.1132885397903,3.499740736659162
0,31,108.7585208498226,2638.651584566088,3.62528402832742
0,54,108.59115494999793,6153.170128846026,3.619705164999931
0,69,22.841090066600106,4094.227585619775,0.7613696688866702
1,21,70.24477775567472,2267.2178221503877,2.341492591855824
0,3,83.05054066831062,650.0934868236061,2.768351355610354
1,54,72.41157655157512,7035.595316200908,2.4137192183858374
0,64,18.4874522193963,5027.819285533277,0.61624840731321
0,33,18.026934573161583,7305.310404625799,0.6008978191053861
1,20,112.83527857156162,3982.9466025424235,3.761175952385387
0,31,78.19757145610488,4264.9080631848765,2.606585715203496
0,29,83.84468682574764,5931.262018842896,2.7948228941915882
1,45,32.915680946587386,5836.430925988157,1.0971893648862463
1,26,52.172232182075255,4912.306319894219,1.7390744060691752
0,18,73.05151181434479,5427.337725250463,2.435050393811493
1,7,60.26974270966674,7159.077030872171,2.0089914236555577
0,66,62.97814010384454,7965.947686102578,2.099271336794818
1,39,109.9142075033306,1025.2150797208244,3.6638069167776868
0,22,60.93897602957345,5041.028462992097,2.031299200985782
1,65,118.4742009746261,5552.386339322723,3.9491400324875365
0,10,38.70460264705538,2355.1902068033573,1.2901534215685126
0,26,97.51384384270379,4181.48699843708,3.25046146142346
0,8,65.57127912712423,5530.15599299458,2.1857093042374744
0,1,112.68674825869246,4205.333039111114,3.7562249419564155
